state,year,exp_amo,dem_comm_exp,rep_comm_exp,dem_adv_exp,rep_adv_exp,dem_research_exp,rep_research_exp,dem_others_exp,rep_others_exp,dem_logistics_exp,rep_logistic_exp,dem_exp,rep_exp,votes_dem_perc,votes_gop_perc,white_pop,black_pop,other_pop
MS,2012,5070140.88,0.20967977,0.10924019,2.20418001,2.4914113799999997,0.0,0.0405,0.015,0.00012953,0.0,0.0,2.4288597800000002,2.6412811,43.78935954398935,55.285846743581125,17.90197,11.14071,0.79548
MS,2016,10220194.09,0.28996335,0.7668676700000001,5.274346389999996,3.4713199599999993,0.0035,0.0,0.06024155,0.27500891,0.00045689,0.07848936999999997,5.628508180000001,4.591685909999999,40.1147882717841,57.94103808883564,17.73354,11.26424,0.8816
MS,2020,10448087.199999997,0.44823399999999997,0.6460954200000002,3.6900473999999996,5.1177213,0.47962900999999997,0.0,0.00645,0.0,0.00907257,0.0508375,4.19694966,5.7180376399999995,41.01330770435637,57.54080436260339,17.58081,11.24559,0.93509
MT,2012,22251580.530000016,0.80703034,0.16737877999999995,10.470873979999995,10.617031280000004,0.041800000000000004,0.0,0.03453705,0.10463010000000002,0.008298999999999999,0.0,0.0,10.889040159999992,41.708132547548004,55.36480331947464,9.00098,0.0545,0.98235
MT,2016,1748669.2899999998,5.88e-05,0.05902348999999999,1.1579647,0.52027842,0.0,0.009,0.0,0.0016322799999999998,0.0,0.0,1.1580235,0.58993419,35.745765337013,56.16849744642933,9.27814,0.05935,1.0711
MT,2020,167818763.59000012,3.93714532,3.0907363500000007,77.9036168,76.67303138000001,3.927601239999999,0.8264247400000002,0.3294505300000001,0.6212338999999998,0.28453098999999993,0.20694733999999998,17.08606074,26.47496448000001,40.41040033016921,56.72340074288073,9.50211,0.06389,1.12178
NC,2012,14816579.969999999,0.35008454,0.4703418999999998,6.38320943,7.452446789999998,4e-05,0.15741647,2.472e-05,0.00281612,0.0,0.0002,6.733358689999999,8.083221280000002,48.350968577067555,50.39306410214295,70.0649,21.47706,5.9528
NC,2016,129726370.4300004,4.33968215,4.394809859999997,63.70005956999999,50.86521970000001,3.17325605,0.43236125999999997,0.7705010000000141,0.7329613200000042,0.5239075500000041,0.37361197000000024,72.50740632000718,56.798964110000256,46.172866168209474,49.828094696180415,72.10675,22.5393,6.90183
NC,2020,250120818.59000057,4.684562780000001,4.802379550000005,124.11165008000012,108.10758572999993,4.5360575800000005,1.9717727299999996,0.14155949000000007,1.4630876000000004,0.1334753,0.16868775000000003,5.699772589999999,3.9999338099999995,48.586220571564475,49.93434152650928,73.99487,23.30563,7.58034
ND,2012,17602980.879999988,0.38591951999999996,0.16811268999999998,8.809129560000006,7.935953269999997,0.0,0.0265,0.26156486999999995,0.015800969999999998,0.0,0.0,9.456613950000001,8.146366929999997,38.69731088897972,58.31568255855722,6.30565,0.10805,0.59806
ND,2016,197329.70999999996,0.00785088,0.005388979999999999,0.10773685,0.05523211,0.0,0.0,0.02,0.00112089,0.0,0.0,0.13558773000000002,0.061741979999999995,27.226739458706007,62.9556278313393,6.62681,0.2222,0.69533
ND,2020,15706609.289999994,0.10117899,0.06960111000000001,6.921402500000002,8.461439120000001,0.0,0.07815299999999999,0.0,0.0038345700000000003,0.0,0.07100000000000004,7.017581489999999,8.684027799999994,31.756762359080092,65.11404873707572,6.62555,0.25984,0.73523
NE,2012,7826640.649999995,0.030935260000000003,0.4560827,3.4964314499999993,3.7484437799999997,0.02,0.0,0.0010052800000000003,0.07076217000000001,0.0,0.0029800099999999995,3.5483719899999997,4.278268659999998,38.02731441792897,59.80319217904804,16.654,0.88904,0.98999
NE,2016,13976387.120000001,0.00010479,0.5098875,6.333750149999998,6.878251329999999,0.0,0.20669685999999998,0.000705,0.03943681,0.0,0.007554679999999999,6.334559939999999,7.641827180000001,33.70035312081328,58.75013474502687,16.90996,0.96223,1.18397
NE,2020,9816721.72,0.19443459999999996,0.0025453299999999997,4.61486917,4.7492131299999985,0.0027565,0.0,0.05802321000000002,0.0007417,0.19413808000000005,0.0,0.40111033999999923,0.35506612,39.166794753962606,58.224406851258756,17.04129,1.00763,1.29516
NH,2012,15909803.130000003,1.0381333199999998,0.5079652399999999,6.283018809999997,6.801494629999999,0.06523875000000005,0.0765,0.19949407000000008,0.00039785,0.93756046,0.0,8.523445410000008,7.38635772,51.98268186364078,46.406472639398196,12.49139,0.1815,0.56943
NH,2016,176716644.8100001,3.51592903,2.93827762,81.22896447999997,83.45080510000008,0.09200103999999999,0.22991499999999998,1.5688288400000001,1.8902335700000001,1.69592558,0.09439574999999999,88.10164897000011,88.60362703999999,46.82626266969055,46.458666981953414,12.55396,0.2138,0.65531
NH,2020,10098309.25,0.5775445100000001,0.33272296,7.47703885,1.1439353300000001,0.10929519,0.0015499799999999998,0.20687843,0.06526027,0.18408373,0.0,2.19685375,0.05493901,52.82261974317218,45.45504270104298,12.66097,0.24371,0.69243
NJ,2012,4479108.219999999,0.2655474,0.10254722000000001,1.7152458099999999,2.0946697700000003,0.034872,0.015,0.1975,0.00039402,0.0009,0.052432,2.21406521,2.26504301,58.377212597231214,40.58927141009568,65.29804,12.98354,10.16784
NJ,2016,12815014.599999994,2.24501168,0.37881265000000003,7.946486889999999,1.6559973899999998,0.44979419,0.01,0.0022530000000000002,0.0514459,0.06867627999999999,0.006536619999999999,10.71222204,2.10279256,55.453084449694195,41.35038665002945,64.47703,13.23504,10.9962
NJ,2020,75229867.47999999,2.9745630200000006,1.02246607,51.96018019,18.490909800000004,0.5237065000000001,0.00625,0.14238872999999994,0.030288489999999998,0.04190747,0.037207210000000004,35.90732945999997,12.286943120000004,57.14726720847354,41.26155670370976,63.88804,13.37457,11.55929
NM,2012,7997340.469999857,0.47759435999999994,0.09268214,3.915072219999999,2.8944151499999995,0.012,0.041499999999999995,0.2500141700000002,9.083999999999999e-05,0.31397158999999825,0.0,4.968652340000105,3.0286881299999995,52.992760520466774,42.84332663909013,17.3612,0.50201,3.00988
NM,2016,226270.1,0.00011845,0.015688380000000002,0.01191667,0.19525867000000002,0.0,0.0,0.0,0.00328793,0.0,0.0,0.0,0.21423498000000002,48.255647178634106,40.04251433324273,17.21226,0.52473,3.17931
NM,2020,34392789.86999998,0.6593558400000001,0.25368022,17.304451540000013,11.089758810000003,0.03806686,0.0,0.05406984000000002,0.10334051000000004,0.41890572,0.0005,2.76322625,2.1286263599999993,54.289285849572224,43.49666924612945,17.16656,0.54772,3.25401
NV,2012,57186981.51999754,0.6193887900000001,1.22166125,26.41573077000001,25.255294080000002,0.3485365400000002,0.09866699999999999,0.6463783700000092,0.22791092999999996,2.329287850000001,0.02412594,30.359322320000967,26.827659199999996,52.35624947040056,45.67531564126363,21.17644,2.43918,3.82434
NV,2016,124131402.14,1.9267559499999993,2.374104369999999,53.603621500000166,61.068069639999955,0.58591771,0.3830139900000001,0.2368522499999999,0.5766857700000002,2.2438234000000006,1.1325575599999989,58.596970809999995,65.53443132999992,47.91782367811904,45.50069531760242,21.9765,2.80959,4.38954
NV,2020,86105116.8599998,2.2577842600000015,1.6737021600000004,50.943592470000056,27.139399319999992,1.3537013300000003,0.015,0.09184475000000003,0.09104633,2.488658740000003,0.050387499999999995,46.42360034000004,27.109135090000013,50.05678195728403,47.66624732455941,22.77552,3.16303,4.86301
NY,2012,44960095.19000003,2.261881280000002,1.6170278800000006,17.415049310000008,22.21507628999999,0.40061975,0.34545210000000004,0.04621367,0.09507321000000003,0.3082755399999999,0.25500366,20.43203955000002,24.527633139999995,61.232992420621855,31.484290756415568,139.30746,34.25285,22.16901
NY,2016,49426539.79999826,2.346422669999998,0.84474099,26.757388110000008,16.14418943,0.18725264999999996,0.5284365500000001,0.1948437599999996,0.15795390000000004,0.40845697,0.037748460000000005,29.894364160000436,17.713069330000003,59.002826258475174,36.51818397550498,137.73337,34.53356,24.06735
NY,2020,98933373.01999977,4.117538660000001,1.6281237000000008,67.21696643999998,24.43901819,0.09280443000000002,0.03214897,0.3294074200000001,0.22579967000000004,0.5446575499999998,0.19804738,19.41324826000002,10.379650559999998,60.86213129794382,37.72229189068737,135.46776,34.21123,24.85662
OH,2012,70114929.23998874,1.6942723500000014,3.1818141799999995,32.60322488,28.75122495000003,0.15852683,0.14373799999999998,1.1450798000001474,0.5519802500000002,1.7960187400000192,0.08904926000000002,37.3971225999993,32.71780663999999,50.66674765831987,47.68844087842257,96.29012,14.43061,4.7685
OH,2016,54087679.37002068,0.47161058999999983,1.1217418099999998,18.70138273999999,30.506010860000004,1.4871115299999993,0.16108373000000004,0.9806612599998764,0.04797418,0.47968107999999254,0.13042159000000006,22.120447199986454,31.96723216999999,43.55807627672002,51.68765067578619,95.83165,14.93613,5.57592
OH,2020,28579442.010000147,2.6210599500000002,0.9435328999999998,14.681968020000003,8.384196419999999,0.9149666000000002,0.1693195,0.23518110000001075,0.46350046999999983,0.15017647000000015,0.015540580000000002,9.983421540000133,6.679738280000004,45.239338340705025,53.27130010087464,95.52736,15.2557,6.10794
OK,2012,2182259.6699999995,0.03214893,0.18338587,0.6959627899999999,1.2705961,0.0,0.0,0.0,0.00016597999999999998,0.0,0.0,0.0,1.4541479499999999,33.22768025698344,66.77231974301655,28.8368,2.91158,6.43976
OK,2016,2833191.0799999996,0.00021641,0.07065857,1.23939528,1.46037719,0.0,0.037,0.000135,0.02540863,0.0,0.0,1.23974669,1.5934443900000002,28.931680284543894,65.32286481962736,29.27248,3.04272,6.94811
OK,2020,14766526.530000001,0.12267424999999998,0.09870223,10.566799429999998,3.78543079,0.00025,0.0,0.0032374500000000002,0.0228125,0.16661988,0.0,0.87517198,0.35451208,32.28617433598663,65.37327184806296,29.27354,3.07819,7.21798
OR,2012,5574452.609999999,0.13211848999999998,0.18578997000000003,3.1298635300000006,2.0439191599999997,0.0,0.0265,0.0,0.00913596,0.0471255,0.0,3.3091075200000004,2.26534509,54.23932665276901,42.14987117651333,34.43374,0.7755,3.78077
OR,2016,4682698.4399999995,0.05602422,0.5020494999999999,0.61642978,3.0844154799999997,0.0,0.175,0.0008202800000000001,0.19750673000000002,0.0,0.05045245,0.67327428,4.009424160000001,50.07185200286209,39.094035184496754,35.71132,0.87084,4.3176
OR,2020,5950297.069999999,0.30388292000000006,0.042597160000000016,5.2123694899999995,0.3613955000000001,0.025,0.0,0.005052,0.0,0.0,0.0,0.04676348,0.0,56.453318654048886,40.367246046343354,36.55136,0.9374,4.68861
PA,2012,54304810.83999589,1.0966867200000001,2.3356653,22.395863530000007,26.09252918999998,0.37881343999999995,0.29999489,0.872701190000001,0.4136075000000002,0.2828503400000009,0.13609874,25.02691522000058,29.277895620000013,52.0768577021407,46.68086603367444,106.43666,14.65171,6.58281
PA,2016,142271028.48999658,2.13904616,2.1262139899999997,69.2606127200001,62.29760453999997,1.6125018300000002,0.19113876000000002,0.7281505299999457,1.0988335599999994,2.348322589999982,0.46860381000000007,76.08863383002324,66.18239466,47.85361616456285,48.577885803746014,105.23295,15.091,7.4988
PA,2020,104991297.61999986,1.48279821,1.6713622299999997,66.27680952999997,30.377116699999966,1.7685295999999986,0.2816535,0.8315269299999984,0.8957099,1.2524917199999963,0.1532993,18.150772430000217,16.839167829999994,49.960947286417614,48.7817849306632,104.47062,15.40092,8.14835
PR,2016,2872.16,0.0,0.0,0.00010570999999999999,0.0,0.00266074,0.0,0.00010570999999999999,0.0,0.0,0.0,,,,,,,
PR,2020,288866.47,0.0,0.0,0.28886647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
RI,2012,1111369.96,0.21913063,0.014899470000000001,0.33536242999999993,0.5249152,0.0,0.017,0.0,4.8349999999999996e-05,1.3880000000000001e-05,0.0,0.5545069399999999,0.5568630199999999,62.687253628407134,35.25786425976905,9.03906,0.78436,0.72279
RI,2016,37490.24000000001,6.303999999999999e-05,0.00841323,0.0,0.02726405,0.0,0.0,0.0,0.00174992,0.0,0.0,0.0,0.0,54.354618744281595,38.94772731196161,8.92309,0.8514,0.79321
RI,2020,155000.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,59.29900868154064,38.6993762381798,8.85518,0.90108,0.83735
SC,2012,25847582.350000005,0.50011399,0.52547707,19.53884918999999,5.2499607600000004,0.0,0.0265,0.0010959099999999999,0.00558543,0.0,0.0,20.040059090000003,5.80752326,44.08803340736147,54.56113125586141,32.24408,13.20933,1.72013
SC,2016,20878685.46999999,1.9016981700000004,0.9134907699999997,8.646639659999996,8.626953960000002,0.049189750000000004,0.0,0.03651686,0.12389024000000001,0.56103573,0.01927033,11.19508017,9.6836053,40.67341978966509,54.939332685695426,33.93188,13.61728,2.03052
SC,2020,72362420.96000002,2.7093610900000007,1.3996591199999995,31.320949169999984,34.17318209999998,0.54207225,0.33303900000000003,0.5556832900000002,0.41090139000000003,0.013996209999999999,0.04779233,3.0217701399999988,1.492868,43.430088142061784,55.11029395674024,35.32048,13.88017,2.28649
SD,2012,1801448.65,0.0,0.038750320000000005,0.56563697,1.16914527,0.0,0.02788,0.0,3.609e-05,0.0,0.0,3.8030823600000003,1.23581168,39.86614075835246,57.88931187554114,7.16757,0.1373,0.89042
SD,2016,5043648.320000001,0.04000676,0.07130596,3.209402359999999,0.9792469299999997,0.0,0.0,0.0,0.0013063399999999998,0.0,0.0,3.24940912,1.05185923,31.737428159948987,61.5307503789588,7.32787,0.17505,0.98279
SD,2020,1223090.76,0.0,0.0,1.1602957600000001,0.057795,0.0,0.0,0.005,0.0,0.0,0.0,0.3621622,0.057795,35.60525213613529,61.769389672250234,7.4807,0.20332,1.16257
TN,2012,7266710.300000003,0.12384747,0.24637103,2.8284291,4.03705727,0.0,0.03,0.00068497,0.00032046,0.0,0.0,2.95296154,4.313748760000002,39.07581499379519,59.47871471993759,51.14883,10.9653,2.42485
TN,2016,2890393.6399999997,0.05060543000000002,0.04967663,0.87089361,1.8847956300000002,0.0,0.0,0.00139344,0.03215854,0.00077036,0.0001,0.92366284,1.9667308,34.71633279865009,60.722033694214616,52.31842,11.35529,2.78639
TN,2020,59976413.29000004,1.6403965399999998,1.370154110000001,25.114120489999998,28.305712429999986,3.0490341200000013,0.29296626,0.0002,0.06669425999999999,1.826e-05,0.13711682,26.367771089999984,28.082760770000014,37.4514342710237,60.66029416628382,53.54405,11.64461,3.10308
TX,2012,24967874.640000023,0.36257973,0.8470324500000002,15.392208150000002,6.984067179999993,0.18782900000000002,0.28101123,0.10402572999999996,0.55970545,0.12532124,0.12409448000000001,16.17196385,8.79591079000001,41.383358283760856,57.16697746805639,210.28816,32.084,18.47265
TX,2016,19551220.31,0.88054868,0.6355104800000002,11.560251299999988,6.215110189999994,0.008048,0.141855,0.012838559999999999,0.053823949999999995,0.00012692,0.04310723,12.461813459999998,7.089406850000003,43.23525798101196,52.234685579335384,221.72579,35.19315,22.22516
TX,2020,182265020.99999976,3.7750049599999977,4.57425465,108.13533875000053,59.55986433,0.4052865900000009,1.485909319999999,0.19629125000000008,0.7245999300000002,0.6436825,0.5719542200000003,30.77363212999997,23.565222700000007,46.46728534974343,52.044471811096585,228.0613,37.39221,24.5053
UT,2012,6045111.779999999,0.34158367,0.34530090999999996,3.88977081,1.0282695100000003,0.06872875,0.0,0.20335810999999998,0.07363024,0.06703978000000001,0.01693,4.5704811199999975,1.4641306599999997,24.74966582796037,72.7905331026891,26.19813,0.36192,1.9737
UT,2016,2719729.9999999995,0.22764861000000003,0.35555396000000017,1.1669841800000003,0.7713135999999999,0.0,0.09596993999999998,0.0,0.02131615,2.192e-05,0.07010364000000002,1.3946547099999997,1.3142572899999996,27.4587027036582,45.53803593682331,27.7342,0.414,2.27048
UT,2020,15882215.0,0.69965879,0.9801853600000003,10.555148249999995,3.507446660000001,0.0,0.0,0.0,0.09730330999999995,0.0319,0.010572630000000001,1.63581768,1.659614610000001,37.64604858330606,58.129839029919594,29.04132,0.47537,2.54289
VA,2012,55015656.95999843,0.57456164,1.21200587,23.556078500000016,27.853242620000003,0.10480749999999994,0.09690035999999999,0.3039110999999875,0.08485158999999998,1.214727759999998,0.014570020000000005,25.75408649999915,29.261570460000005,51.15645679621864,47.28310289638912,58.23083,16.09515,7.52482
VA,2016,21270682.869999997,0.5054322199999999,0.6358678,11.993019870000001,7.73449239,0.0139421,0.11683774999999999,0.17704317,0.04226784,0.0502979,0.0014818299999999997,12.739735259999994,8.530947610000002,49.72789199301015,44.40669663012711,58.93536,16.62906,8.53664
VA,2020,59837653.239999935,2.0109500999999996,1.1418327599999993,35.52039528,19.474162610000004,0.36288807,0.31326200000000004,0.21698274000000006,0.3941584,0.27629868999999985,0.12672259000000002,16.36656597999999,10.699251870000001,54.10951717780243,43.99550366728214,59.22648,16.96911,9.1596
VT,2012,36287.130000000005,0.0,0.00397102,0.0,0.03225976,0.0,0.0,0.0,2.909e-05,1.363e-05,0.0,0.0,0.0,66.5705503023823,30.97263523672692,5.96853,0.07021,0.22216
VT,2016,491165.54999999993,3.793e-05,0.00506162,0.14063240000000002,0.34403023999999993,0.0,0.0,0.00035056,0.0010528,0.0,0.0,0.0,0.0,56.675987139651575,30.268474055548328,5.90279,0.08051,0.25327
VT,2020,649817.76,0.0,0.007,0.01559,0.0,0.004,0.0,0.03832764,0.0,0.01234442,0.0,0.0,0.007,66.08641693066397,30.67376465593259,5.88102,0.08774,0.27113
WA,2012,24486396.259999998,1.04932505,0.7652020999999999,10.89160797,11.43582533,0.0,0.0485,0.00047785,0.012680229999999999,0.28187772999999994,0.0009000000000000001,12.223288600000002,12.263107659999994,56.16339829967276,41.29462143210913,56.19937,2.70912,10.06209
WA,2016,1582712.530000001,0.04611487,0.0882424,1.0403788499999997,0.21191489999999996,0.00513845,0.0028,0.00253659,0.01104169,0.16956775999999996,0.0049770199999999995,1.2637365200000006,0.3189760100000001,54.30357713757948,38.06997601281809,58.27356,3.02803,11.64612
WA,2020,24454464.540000007,1.4832770699999998,0.41759672999999997,16.04386216,5.671912489999999,0.2983438,0.00018675,0.14569126000000007,0.0031300000000000004,0.39046427999999994,0.0,15.097411399999991,3.402090469999999,57.97030113530307,38.76697774334327,59.77696,3.31924,13.05273
WI,2012,55579861.4199988,1.5677269300000003,0.8399218500000002,29.35187315999998,20.954233990000002,0.32567003999999783,0.15595298,0.5816692200000046,0.015087999999999997,1.770899069999988,0.016826180000000003,33.59783841999979,21.98202299999999,52.77616253515459,45.938346713619765,50.42978,3.74115,3.02867
WI,2016,33569495.78999999,0.81108441,1.3404070799999994,11.646239869999999,18.581717350000005,0.41502023000000005,0.070175,0.05762617000000001,0.29400139999999997,0.14842328000000002,0.13080099999999997,13.078393960000001,20.417101829999993,46.43607853205558,47.196121452284515,50.45904,3.84254,3.4247
WI,2020,37396835.83,0.5529490599999998,0.8459850899999999,17.143248949999997,17.744024569999993,0.05527895000000004,0.27927666,0.20626648999999997,0.23813520000000005,0.19615638999999996,0.13551447,9.300730349999997,14.134202289999996,49.45401643500603,48.8290300823206,50.67781,3.90543,3.6411
WV,2012,14880408.939999998,0.17156005000000002,0.18740721999999996,6.3453955099999995,8.058447329999996,0.0,0.07721026,0.0013884800000000003,0.00869553,0.0,0.03030456,6.518344040000001,8.362064900000004,35.53919813853589,62.295656583736054,17.45665,0.64828,0.46379
WV,2016,12986454.660000002,0.10664786,0.20964440999999995,6.2803542100000005,6.249936280000004,0.0,0.12209566999999999,0.0,0.016348380000000003,2.192e-05,0.00140593,6.387023990000002,6.5994306699999905,26.47692801777152,68.63057481161937,17.14557,0.65227,0.51239
WV,2020,38998170.43999998,0.9722108599999999,0.40935569999999993,20.500467389999997,15.692066619999997,0.0,0.059133000000000005,0.0,0.026331139999999992,0.0,0.00985,21.376200750000006,16.185430699999998,29.696521244519612,68.63155192461606,16.75122,0.6461,0.52415
WY,2012,65402.59000000001,0.0,0.0034697499999999997,0.0,0.06190766,0.0,0.0,0.0,2.518e-05,0.0,0.0,0.0,0.0,27.818887742360307,68.64262168705659,5.37181,0.07671,0.31453
WY,2016,266716.74,3.2829999999999996e-05,0.008297669999999995,0.23903,0.018444810000000002,0.0,0.0,0.0,0.00091143,0.0,0.0,0.23906282999999998,0.0,21.877357347497938,68.17263307654125,5.42675,0.07326,0.34214
WY,2020,1016250.2100000001,0.00141487,0.4985867899999999,0.0772,0.28095150999999996,0.0,0.0,0.00164723,0.15644981,0.0,0.0,0.07801487,0.0,26.553574332014524,69.9362274854118,5.35371,0.07467,0.35921
